id_venda,id_cliente,id_vendedor,data_venda,forma_pagamento,status
4409,275,1,2025-01-27,Pix,Concluída
4410,591,16,2025-08-31,Pix,Concluída
4411,686,5,2025-02-28,Transferência,Concluída
4412,913,7,2025-02-13,Cartão,Concluída
4413,268,12,2025-09-09,Transferência,Concluída
4414,742,8,2025-03-18,Cartão,Concluída
4415,412,2,2025-02-16,Boleto,Concluída
4416,664,2,2025-08-03,Boleto,Concluída
4417,298,18,2025-05-30,Transferência,Concluída
4418,604,2,2025-11-15,Pix,Concluída
4419,954,7,2025-03-01,Boleto,Concluída
4420,63,5,2025-02-19,Transferência,Concluída
4421,670,20,2025-01-14,Boleto,Concluída
4422,12,11,2025-07-31,Pix,Concluída
4423,930,3,2025-01-22,Pix,Concluída
4424,5,8,2025-03-11,Cartão,Concluída
4425,719,11,2025-07-24,Cartão,Concluída
4426,935,20,2025-11-22,Cartão,Concluída
4427,595,3,2025-01-03,Pix,Concluída
4428,589,18,2025-07-05,Pix,Cancelada
4429,340,1,2025-12-27,Boleto,Concluída
4430,126,11,2025-08-17,Transferência,Concluída
4431,728,14,2025-07-13,Cartão,Concluída
4432,992,6,2025-05-28,Boleto,Concluída
4433,750,20,2025-02-03,Cartão,Concluída
4434,50,4,2025-12-31,Boleto,Concluída
4435,921,4,2025-09-03,Pix,Concluída
4436,506,17,2025-08-03,Boleto,Concluída
4437,839,6,2025-03-17,Transferência,Concluída
4438,906,17,2025-05-31,Pix,Concluída
4439,27,5,2025-10-19,Cartão,Concluída
4440,127,19,2025-02-22,Boleto,Concluída
4441,463,13,2025-10-27,Boleto,Concluída
4442,711,9,2025-11-23,Boleto,Concluída
4443,737,11,2025-01-10,Boleto,Concluída
4444,848,13,2025-07-13,Boleto,Concluída
4445,432,2,2025-07-22,Transferência,Concluída
4446,728,11,2025-02-23,Boleto,Concluída
4447,990,18,2025-08-03,Boleto,Concluída
4448,652,1,2025-02-25,Pix,Concluída
4449,593,16,2025-03-15,Cartão,Concluída
4450,958,18,2025-05-10,Transferência,Concluída
4451,439,17,2025-06-04,Transferência,Concluída
4452,238,4,2025-12-15,Cartão,Concluída
4453,84,18,2025-09-01,Cartão,Concluída
4454,875,17,2025-10-20,Transferência,Concluída
4455,417,6,2025-11-28,Boleto,Concluída
4456,886,1,2025-07-23,Boleto,Devolvida
4457,877,15,2025-12-09,Cartão,Concluída
4458,532,12,2025-08-11,Cartão,Concluída
4459,345,4,2025-12-03,Transferência,Concluída
4460,373,18,2025-04-27,Pix,Concluída
4461,810,15,2025-11-18,Pix,Concluída
4462,470,7,2025-05-24,Boleto,Concluída
4463,624,10,2025-05-04,Pix,Concluída
4464,724,12,2025-04-07,Boleto,Concluída
4465,951,6,2025-08-05,Transferência,Concluída
4466,548,15,2025-09-15,Pix,Concluída
4467,159,1,2025-06-10,Boleto,Concluída
4468,981,10,2025-02-24,Boleto,Concluída
4469,515,7,2025-12-01,Boleto,Concluída
4470,473,13,2025-07-08,Boleto,Concluída
4471,724,20,2025-09-02,Pix,Concluída
4472,600,19,2025-10-19,Pix,Concluída
4473,891,19,2025-12-15,Pix,Concluída
4474,973,9,2025-10-15,Cartão,Cancelada
4475,498,2,2025-04-08,Boleto,Concluída
4476,645,17,2025-03-28,Pix,Concluída
4477,778,16,2025-05-29,Cartão,Concluída
4478,173,3,2025-04-21,Pix,Concluída
4479,997,17,2025-03-25,Transferência,Concluída
4480,366,11,2025-04-18,Boleto,Concluída
4481,441,18,2025-11-26,Pix,Concluída
4482,559,14,2025-11-01,Boleto,Concluída
4483,113,9,2025-03-15,Pix,Concluída
4484,807,5,2025-11-09,Pix,Concluída
4485,864,14,2025-01-30,Cartão,Concluída
4486,346,1,2025-05-02,Pix,Concluída
4487,308,14,2025-05-25,Cartão,Concluída
4488,561,19,2025-05-05,Cartão,Cancelada
4489,106,15,2025-02-09,Boleto,Concluída
4490,468,11,2025-11-20,Transferência,Concluída
4491,946,6,2025-08-14,Pix,Concluída
4492,6,8,2025-10-30,Boleto,Concluída
4493,774,3,2025-04-12,Transferência,Concluída
4494,70,3,2025-12-15,Cartão,Concluída
4495,173,19,2025-02-18,Boleto,Concluída
4496,368,10,2025-04-09,Boleto,Concluída
4497,710,20,2025-12-30,Pix,Concluída
4498,435,16,2025-10-31,Pix,Concluída
4499,782,2,2025-03-03,Transferência,Concluída
4500,9,1,2025-07-22,Boleto,Concluída
4501,900,19,2025-10-21,Transferência,Concluída
4502,454,14,2025-05-28,Cartão,Concluída
4503,709,11,2025-11-20,Pix,Concluída
4504,630,8,2025-05-24,Boleto,Concluída
4505,232,11,2025-07-22,Boleto,Concluída
4506,913,18,2025-07-20,Transferência,Concluída
4507,124,13,2025-01-16,Transferência,Concluída
4508,305,4,2025-11-21,Transferência,Concluída
4509,414,8,2025-03-11,Boleto,Concluída
4510,925,15,2025-05-14,Pix,Concluída
4511,66,19,2025-08-25,Boleto,Devolvida
4512,551,3,2025-04-24,Pix,Concluída
4513,34,6,2025-09-30,Cartão,Concluída
4514,145,6,2025-01-10,Transferência,Concluída
4515,521,3,2025-02-15,Transferência,Concluída
4516,537,14,2025-02-14,Cartão,Concluída
4517,752,20,2025-08-25,Transferência,Concluída
4518,487,14,2025-03-29,Transferência,Concluída
4519,59,20,2025-11-01,Cartão,Concluída
4520,335,17,2025-07-14,Boleto,Devolvida
4521,85,17,2025-12-04,Transferência,Concluída
4522,47,20,2025-08-22,Boleto,Concluída
4523,511,20,2025-09-23,Cartão,Concluída
4524,756,8,2025-10-05,Boleto,Concluída
4525,30,8,2025-12-04,Pix,Concluída
4526,397,2,2025-08-09,Pix,Concluída
4527,922,6,2025-01-01,Pix,Concluída
4528,65,17,2025-12-01,Transferência,Concluída
4529,125,20,2025-11-05,Transferência,Concluída
4530,607,10,2025-03-17,Boleto,Concluída
4531,522,7,2025-12-19,Pix,Concluída
4532,314,10,2025-02-13,Transferência,Concluída
4533,175,13,2025-10-01,Pix,Devolvida
4534,17,4,2025-09-06,Cartão,Concluída
4535,438,3,2025-12-05,Boleto,Concluída
4536,282,1,2025-10-09,Boleto,Concluída
4537,117,18,2025-09-14,Cartão,Concluída
4538,327,10,2025-07-05,Cartão,Concluída
4539,580,11,2025-09-06,Cartão,Concluída
4540,833,6,2025-10-25,Cartão,Concluída
4541,394,8,2025-12-01,Cartão,Concluída
4542,321,4,2025-03-05,Cartão,Concluída
4543,350,5,2025-12-04,Boleto,Concluída
4544,287,20,2025-06-06,Transferência,Concluída
4545,988,6,2025-08-29,Pix,Concluída
4546,600,10,2025-11-09,Pix,Concluída
4547,695,12,2025-07-16,Cartão,Concluída
4548,141,2,2025-06-19,Cartão,Concluída
4549,854,15,2025-04-30,Pix,Concluída
4550,884,7,2025-08-08,Pix,Cancelada
4551,994,10,2025-06-18,Cartão,Concluída
4552,952,13,2025-05-29,Cartão,Concluída
4553,237,12,2025-12-12,Cartão,Concluída
4554,441,1,2025-06-27,Cartão,Concluída
4555,990,17,2025-11-02,Transferência,Concluída
4556,970,18,2025-07-06,Pix,Cancelada
4557,462,12,2025-01-05,Boleto,Concluída
4558,663,10,2025-10-15,Boleto,Concluída
4559,701,20,2025-08-17,Cartão,Concluída
4560,846,12,2025-05-05,Pix,Concluída
4561,105,1,2025-12-09,Cartão,Concluída
4562,986,5,2025-09-10,Boleto,Concluída
4563,720,20,2025-11-28,Cartão,Concluída
4564,672,4,2025-08-22,Cartão,Concluída
4565,786,3,2025-04-08,Transferência,Concluída
4566,681,20,2025-11-12,Pix,Concluída
4567,276,15,2025-11-10,Transferência,Cancelada
4568,357,14,2025-02-24,Cartão,Concluída
4569,719,16,2025-07-23,Pix,Concluída
4570,980,2,2025-03-02,Cartão,Concluída
4571,964,13,2025-07-24,Pix,Concluída
4572,501,9,2025-03-07,Boleto,Concluída
4573,273,4,2025-09-26,Pix,Concluída
4574,275,1,2025-09-18,Cartão,Concluída
4575,157,18,2025-11-04,Boleto,Concluída
4576,337,8,2025-07-27,Transferência,Concluída
4577,488,18,2025-04-17,Pix,Concluída
4578,594,16,2025-06-06,Cartão,Concluída
4579,159,1,2025-10-01,Transferência,Concluída
4580,481,19,2025-05-28,Cartão,Concluída
4581,845,5,2025-01-31,Pix,Concluída
4582,357,6,2025-11-26,Cartão,Concluída
4583,539,2,2025-04-15,Transferência,Concluída
4584,960,10,2025-02-04,Cartão,Concluída
4585,270,19,2025-12-11,Transferência,Concluída
4586,696,3,2025-11-27,Pix,Concluída
4587,955,5,2025-08-28,Cartão,Concluída
4588,27,4,2025-07-04,Transferência,Concluída
4589,642,18,2025-11-02,Pix,Concluída
4590,783,13,2025-07-08,Boleto,Concluída
4591,774,6,2025-05-05,Boleto,Concluída
4592,818,1,2025-04-22,Boleto,Concluída
4593,720,4,2025-06-14,Cartão,Concluída
4594,207,20,2025-11-25,Cartão,Concluída
4595,709,16,2025-07-12,Boleto,Concluída
4596,622,8,2025-08-16,Transferência,Concluída
4597,891,18,2025-01-25,Pix,Concluída
4598,135,2,2025-11-24,Transferência,Concluída
4599,284,18,2025-10-22,Transferência,Concluída
4600,12,17,2025-09-20,Transferência,Concluída
4601,570,6,2025-10-13,Transferência,Concluída
4602,299,3,2025-02-28,Cartão,Concluída
4603,143,5,2025-09-28,Cartão,Concluída
4604,556,11,2025-03-25,Cartão,Concluída
4605,607,17,2025-09-15,Cartão,Cancelada
4606,23,9,2025-06-11,Cartão,Concluída
4607,740,20,2025-03-09,Cartão,Concluída
4608,550,12,2025-08-02,Cartão,Concluída
4609,531,8,2025-09-30,Transferência,Concluída
4610,786,18,2025-02-04,Transferência,Concluída
4611,258,12,2025-03-17,Cartão,Concluída
4612,531,17,2025-11-09,Transferência,Concluída
4613,789,15,2025-10-14,Transferência,Concluída
4614,113,2,2025-10-14,Pix,Concluída
4615,57,3,2025-07-21,Boleto,Concluída
4616,596,3,2025-06-12,Boleto,Concluída
4617,969,5,2025-12-29,Cartão,Concluída
4618,186,20,2025-05-12,Boleto,Concluída
4619,101,2,2025-02-04,Pix,Concluída
4620,291,3,2025-07-02,Pix,Concluída
4621,453,8,2025-10-18,Pix,Cancelada
4622,856,4,2025-09-25,Pix,Cancelada
4623,204,19,2025-06-13,Cartão,Concluída
4624,798,13,2025-05-02,Cartão,Concluída
4625,782,13,2025-03-13,Transferência,Concluída
4626,307,10,2025-08-30,Pix,Concluída
4627,328,18,2025-09-20,Boleto,Concluída
4628,69,10,2025-09-17,Transferência,Concluída
4629,459,8,2025-02-23,Boleto,Concluída
4630,106,4,2025-08-05,Pix,Concluída
4631,364,10,2025-11-24,Transferência,Concluída
4632,335,4,2025-02-17,Pix,Concluída
4633,477,2,2025-05-07,Transferência,Concluída
4634,317,5,2025-12-21,Pix,Concluída
4635,442,1,2025-08-11,Cartão,Concluída
4636,273,6,2025-08-31,Boleto,Concluída
4637,107,11,2025-04-11,Transferência,Concluída
4638,175,2,2025-09-27,Cartão,Cancelada
4639,416,7,2025-12-19,Transferência,Concluída
4640,512,18,2025-10-27,Cartão,Concluída
4641,794,19,2025-12-24,Pix,Concluída
4642,895,1,2025-02-13,Boleto,Concluída
4643,463,4,2025-03-26,Cartão,Concluída
4644,2,20,2025-04-10,Cartão,Concluída
4645,650,20,2025-01-20,Transferência,Concluída
4646,277,8,2025-01-11,Boleto,Concluída
4647,660,3,2025-02-10,Boleto,Concluída
4648,785,5,2025-11-22,Transferência,Concluída
4649,364,12,2025-07-03,Pix,Concluída
4650,515,3,2025-03-16,Pix,Concluída
4651,579,12,2025-02-15,Pix,Concluída
4652,363,7,2025-04-22,Boleto,Concluída
4653,550,6,2025-08-21,Pix,Concluída
4654,20,16,2025-12-17,Pix,Concluída
4655,963,20,2025-07-04,Pix,Concluída
4656,863,19,2025-04-13,Cartão,Concluída
4657,684,19,2025-09-26,Boleto,Concluída
4658,991,12,2025-03-05,Pix,Concluída
4659,674,14,2025-10-08,Boleto,Concluída
4660,877,3,2025-05-08,Cartão,Concluída
4661,864,10,2025-07-19,Transferência,Concluída
4662,842,15,2025-12-09,Cartão,Concluída
4663,138,4,2025-05-27,Cartão,Cancelada
4664,572,19,2025-10-28,Boleto,Devolvida
4665,748,9,2025-01-24,Pix,Concluída
4666,380,4,2025-06-14,Cartão,Concluída
4667,936,1,2025-10-02,Transferência,Concluída
4668,52,10,2025-05-13,Boleto,Concluída
4669,937,19,2025-04-27,Transferência,Cancelada
4670,916,7,2025-06-27,Boleto,Cancelada
4671,249,14,2025-10-10,Pix,Devolvida
4672,736,4,2025-11-10,Pix,Concluída
4673,56,15,2025-05-13,Pix,Concluída
4674,356,13,2025-06-10,Cartão,Concluída
4675,726,17,2025-01-05,Transferência,Concluída
4676,744,20,2025-12-13,Transferência,Concluída
4677,195,14,2025-11-02,Cartão,Devolvida
4678,979,17,2025-05-05,Transferência,Concluída
4679,629,18,2025-02-09,Pix,Concluída
4680,348,10,2025-01-15,Cartão,Concluída
4681,18,20,2025-08-08,Transferência,Concluída
4682,695,10,2025-07-09,Transferência,Concluída
4683,53,1,2025-04-21,Transferência,Concluída
4684,480,8,2025-08-09,Cartão,Concluída
4685,856,19,2025-08-26,Pix,Concluída
4686,206,10,2025-09-14,Pix,Concluída
4687,784,6,2025-06-19,Transferência,Concluída
4688,819,18,2025-12-03,Boleto,Concluída
4689,459,13,2025-03-28,Cartão,Concluída
4690,969,15,2025-12-21,Pix,Concluída
4691,99,6,2025-08-13,Transferência,Concluída
4692,825,14,2025-01-18,Pix,Concluída
4693,364,18,2025-06-07,Cartão,Concluída
4694,944,17,2025-01-08,Cartão,Concluída
4695,94,7,2025-08-29,Boleto,Concluída
4696,136,4,2025-02-01,Boleto,Cancelada
4697,799,9,2025-04-13,Pix,Concluída
4698,264,12,2025-03-28,Boleto,Concluída
4699,532,16,2025-11-26,Boleto,Concluída
4700,302,18,2025-04-25,Boleto,Concluída
4701,256,1,2025-11-08,Transferência,Cancelada
4702,587,17,2025-03-12,Boleto,Concluída
4703,251,5,2025-07-19,Cartão,Concluída
4704,716,13,2025-01-17,Transferência,Concluída
4705,885,2,2025-04-28,Transferência,Concluída
4706,473,4,2025-01-17,Pix,Concluída
4707,68,10,2025-05-12,Transferência,Cancelada
4708,675,19,2025-03-23,Boleto,Concluída
4709,988,16,2025-12-29,Pix,Concluída
4710,707,4,2025-03-11,Transferência,Concluída
4711,474,3,2025-10-03,Cartão,Concluída
4712,59,14,2025-09-13,Transferência,Concluída
4713,731,16,2025-10-01,Pix,Devolvida
4714,298,3,2025-07-29,Transferência,Concluída
4715,553,15,2025-11-09,Pix,Concluída
4716,654,11,2025-03-16,Boleto,Devolvida
4717,422,17,2025-08-07,Pix,Concluída
4718,410,1,2025-05-14,Cartão,Concluída
4719,771,16,2025-01-28,Cartão,Concluída
4720,21,17,2025-04-03,Boleto,Cancelada
4721,132,7,2025-10-19,Cartão,Devolvida
4722,566,3,2025-03-08,Transferência,Concluída
4723,64,15,2025-12-27,Transferência,Concluída
4724,608,15,2025-06-24,Boleto,Concluída
4725,73,15,2025-11-07,Cartão,Concluída
4726,512,18,2025-05-05,Cartão,Concluída
4727,866,3,2025-12-23,Transferência,Concluída
4728,562,8,2025-05-21,Transferência,Cancelada
4729,310,18,2025-10-06,Boleto,Concluída
4730,94,12,2025-09-15,Boleto,Concluída
4731,477,3,2025-09-28,Cartão,Concluída
4732,54,1,2025-02-11,Transferência,Concluída
4733,874,11,2025-10-31,Boleto,Concluída
4734,590,9,2025-04-02,Transferência,Concluída
4735,964,9,2025-11-28,Pix,Concluída
4736,994,9,2025-07-31,Pix,Concluída
4737,246,8,2025-04-19,Transferência,Concluída
4738,133,15,2025-11-14,Pix,Concluída
4739,564,8,2025-04-24,Pix,Concluída
4740,35,12,2025-03-12,Boleto,Concluída
4741,71,11,2025-09-13,Cartão,Concluída
4742,328,7,2025-02-17,Cartão,Concluída
4743,161,2,2025-05-18,Boleto,Concluída
4744,659,17,2025-01-18,Cartão,Concluída
4745,872,15,2025-05-02,Cartão,Cancelada
4746,939,2,2025-06-28,Cartão,Concluída
4747,379,17,2025-12-05,Cartão,Devolvida
4748,262,14,2025-10-18,Cartão,Concluída
4749,216,6,2025-03-06,Boleto,Concluída
4750,743,20,2025-03-10,Pix,Concluída
4751,150,18,2025-03-19,Boleto,Concluída
4752,697,15,2025-02-17,Transferência,Concluída
4753,271,9,2025-07-17,Boleto,Concluída
4754,115,5,2025-08-24,Cartão,Cancelada
4755,329,9,2025-10-25,Boleto,Concluída
4756,339,17,2025-08-25,Boleto,Concluída
4757,623,4,2025-06-08,Pix,Concluída
4758,527,5,2025-03-24,Pix,Concluída
4759,616,11,2025-12-20,Cartão,Concluída
4760,296,5,2025-08-01,Transferência,Concluída
4761,469,14,2025-01-16,Pix,Concluída
4762,968,4,2025-11-15,Pix,Concluída
4763,560,7,2025-01-26,Transferência,Concluída
4764,256,14,2025-10-14,Boleto,Cancelada
4765,677,14,2025-03-08,Pix,Concluída
4766,952,17,2025-07-30,Pix,Concluída
4767,515,11,2025-06-22,Transferência,Concluída
4768,502,2,2025-03-07,Transferência,Concluída
4769,595,16,2025-07-27,Boleto,Concluída
4770,926,7,2025-01-08,Pix,Concluída
4771,151,11,2025-05-14,Pix,Concluída
4772,394,10,2025-10-16,Transferência,Concluída
4773,683,3,2025-09-20,Cartão,Concluída
4774,332,10,2025-12-21,Boleto,Concluída
4775,118,10,2025-08-28,Cartão,Concluída
4776,542,19,2025-11-20,Pix,Concluída
4777,371,5,2025-10-03,Cartão,Concluída
4778,758,3,2025-09-01,Pix,Concluída
4779,577,7,2025-11-06,Cartão,Concluída
4780,512,1,2025-03-26,Pix,Cancelada
4781,693,1,2025-03-08,Pix,Concluída
4782,496,5,2025-08-28,Cartão,Concluída
4783,62,18,2025-10-11,Boleto,Concluída
4784,943,15,2025-05-23,Cartão,Concluída
4785,177,4,2025-11-19,Transferência,Cancelada
4786,237,14,2025-08-04,Boleto,Concluída
4787,203,1,2025-03-17,Boleto,Concluída
4788,96,18,2025-06-21,Transferência,Concluída
4789,627,4,2025-02-21,Cartão,Cancelada
4790,577,13,2025-02-06,Transferência,Concluída
4791,653,17,2025-02-01,Boleto,Concluída
4792,56,10,2025-10-23,Transferência,Cancelada
4793,322,8,2025-06-14,Boleto,Concluída
4794,394,10,2025-04-04,Pix,Concluída
4795,229,20,2025-10-10,Cartão,Concluída
4796,481,20,2025-03-14,Cartão,Concluída
4797,286,13,2025-08-26,Cartão,Concluída
4798,364,15,2025-01-19,Boleto,Concluída
4799,944,19,2025-03-05,Cartão,Concluída
4800,84,2,2025-09-18,Cartão,Concluída
4801,744,10,2025-01-07,Boleto,Concluída
4802,286,19,2025-08-02,Transferência,Concluída
4803,61,16,2025-06-23,Pix,Concluída
4804,696,4,2025-09-07,Pix,Concluída
4805,108,16,2025-10-15,Pix,Concluída
4806,268,5,2025-10-14,Cartão,Concluída
4807,876,9,2025-04-02,Pix,Concluída
4808,510,7,2025-03-26,Transferência,Concluída
4809,507,12,2025-10-07,Cartão,Concluída
4810,24,4,2025-09-08,Boleto,Concluída
4811,687,1,2025-08-15,Cartão,Concluída
4812,150,10,2025-10-03,Boleto,Concluída
4813,737,12,2025-12-15,Cartão,Concluída
4814,66,20,2025-11-28,Transferência,Concluída
4815,523,20,2025-02-24,Pix,Concluída
4816,321,18,2025-02-22,Transferência,Concluída
4817,629,17,2025-04-10,Transferência,Concluída
4818,835,16,2025-06-24,Boleto,Concluída
4819,312,5,2025-02-21,Pix,Concluída
4820,44,11,2025-12-23,Transferência,Concluída
4821,7,18,2025-11-12,Transferência,Cancelada
4822,198,19,2025-03-06,Transferência,Concluída
4823,809,11,2025-05-24,Transferência,Concluída
4824,817,16,2025-08-03,Boleto,Concluída
4825,749,4,2025-08-01,Transferência,Concluída
4826,347,12,2025-07-17,Transferência,Concluída
4827,860,17,2025-03-18,Transferência,Concluída
4828,546,17,2025-08-17,Boleto,Concluída
4829,546,16,2025-10-28,Cartão,Concluída
4830,612,14,2025-01-01,Boleto,Concluída
4831,607,9,2025-04-09,Boleto,Devolvida
4832,537,12,2025-05-18,Pix,Concluída
4833,293,1,2025-10-28,Boleto,Concluída
4834,882,2,2025-06-20,Transferência,Concluída
4835,895,2,2025-08-12,Boleto,Concluída
4836,427,19,2025-06-22,Boleto,Concluída
4837,568,17,2025-03-07,Pix,Concluída
4838,664,18,2025-01-20,Pix,Concluída
4839,948,1,2025-09-25,Transferência,Concluída
4840,989,10,2025-01-31,Cartão,Concluída
4841,300,7,2025-09-01,Cartão,Concluída
4842,569,11,2025-02-13,Transferência,Concluída
4843,101,18,2025-03-18,Boleto,Concluída
4844,870,19,2025-10-12,Cartão,Concluída
4845,874,18,2025-11-25,Transferência,Devolvida
4846,81,4,2025-07-06,Transferência,Concluída
4847,551,20,2025-11-16,Transferência,Concluída
4848,576,8,2025-11-13,Cartão,Concluída
4849,952,5,2025-04-11,Boleto,Concluída
4850,884,6,2025-06-19,Pix,Concluída
4851,298,19,2025-12-29,Transferência,Concluída
4852,543,9,2025-05-23,Transferência,Concluída
4853,600,10,2025-09-10,Pix,Devolvida
4854,449,4,2025-07-04,Transferência,Concluída
4855,647,20,2025-11-03,Cartão,Concluída
4856,368,14,2025-03-19,Boleto,Concluída
4857,779,2,2025-11-16,Cartão,Concluída
4858,357,2,2025-06-01,Cartão,Concluída
4859,942,2,2025-03-13,Boleto,Concluída
4860,714,18,2025-06-15,Boleto,Concluída
4861,843,9,2025-06-27,Boleto,Concluída
4862,610,15,2025-10-19,Boleto,Cancelada
4863,932,6,2025-09-18,Cartão,Concluída
4864,828,9,2025-02-02,Transferência,Concluída
4865,525,13,2025-07-12,Transferência,Concluída
4866,531,16,2025-01-15,Pix,Concluída
4867,211,16,2025-11-06,Pix,Concluída
4868,222,7,2025-03-16,Pix,Concluída
4869,431,8,2025-09-12,Cartão,Concluída
4870,963,14,2025-09-24,Cartão,Concluída
4871,147,1,2025-04-17,Boleto,Concluída
4872,215,10,2025-05-24,Boleto,Concluída
4873,195,7,2025-09-23,Cartão,Concluída
4874,187,20,2025-03-13,Boleto,Concluída
4875,337,20,2025-01-19,Pix,Concluída
4876,600,3,2025-02-18,Pix,Concluída
4877,598,18,2025-10-26,Pix,Concluída
4878,553,11,2025-08-21,Boleto,Concluída
4879,208,16,2025-08-03,Boleto,Concluída
4880,536,2,2025-11-20,Transferência,Devolvida
4881,512,10,2025-03-25,Cartão,Concluída
4882,738,4,2025-07-10,Cartão,Concluída
4883,70,3,2025-11-29,Pix,Concluída
4884,645,19,2025-11-03,Pix,Cancelada
4885,307,5,2025-05-09,Boleto,Concluída
4886,916,12,2025-06-07,Transferência,Concluída
4887,124,19,2025-02-07,Cartão,Concluída
4888,456,9,2025-06-28,Boleto,Concluída
4889,724,15,2025-03-17,Boleto,Concluída
4890,696,18,2025-03-16,Cartão,Concluída
4891,632,20,2025-09-25,Cartão,Concluída
4892,757,5,2025-11-15,Pix,Concluída
4893,281,9,2025-05-12,Pix,Concluída
4894,185,11,2025-03-20,Boleto,Concluída
